# Имена эмодзи — Unicode CLDR (common/annotations/ru.xml, annotationsDerived/ru.xml), tools/emoji_ru.py.
# Copyright © 2001–2026 Unicode, Inc. Distributed under the Unicode License v3 (SPDX: Unicode-3.0):
# Полный текст уведомления — emoji_ru.LICENSE.txt рядом.
# Формат: эмодзи без U+FE0F <TAB> имя.
#⃣	клавиши: #
*⃣	клавиши: *
🚣	гребля
🚣‍♀	гребчиха
🚣‍♂	гребец
🚣🏻	гребля
🚣🏻‍♀	гребчиха
🚣🏻‍♂	гребец
🚣🏼	гребля
🚣🏼‍♀	гребчиха
🚣🏼‍♂	гребец
🚣🏽	гребля
🚣🏽‍♀	гребчиха
🚣🏽‍♂	гребец
🚣🏾	гребля
🚣🏾‍♀	гребчиха
🚣🏾‍♂	гребец
🚣🏿	гребля
🚣🏿‍♀	гребчиха
🚣🏿‍♂	гребец
🚤	катер
🚥	горизонтальный светофор
🚦	вертикальный светофор
🚧	строительные работы
🚨	мигалка
🚩	треугольный флаг
🚪	дверь
🚫	запрещено
🚬	сигарета
🚭	курение запрещено
🚮	бросайте мусор в урну
🚯	не мусорьте
🚰	питьевая вода
🚱	непитьевая вода
🚲	велосипед
🚳	перечеркнутый велосипед
🚴	велосипедист
🚴‍♀	женщина на велосипеде
🚴‍♂	мужчина на велосипеде
🚴🏻	велосипедист
🚴🏻‍♀	женщина на велосипеде
🚴🏻‍♂	мужчина на велосипеде
🚴🏼	велосипедист
🚴🏼‍♀	женщина на велосипеде
🚴🏼‍♂	мужчина на велосипеде
🚴🏽	велосипедист
🚴🏽‍♀	женщина на велосипеде
🚴🏽‍♂	мужчина на велосипеде
🚴🏾	велосипедист
🚴🏾‍♀	женщина на велосипеде
🚴🏾‍♂	мужчина на велосипеде
🚴🏿	велосипедист
🚴🏿‍♀	женщина на велосипеде
🚴🏿‍♂	мужчина на велосипеде
🚵	человек на горном велосипеде
🚵‍♀	женщина на горном велосипеде
🚵‍♂	мужчина на горном велосипеде
🚵🏻	человек на горном велосипеде
🚵🏻‍♀	женщина на горном велосипеде
🚵🏻‍♂	мужчина на горном велосипеде
🚵🏼	человек на горном велосипеде
🚵🏼‍♀	женщина на горном велосипеде
🚵🏼‍♂	мужчина на горном велосипеде
🚵🏽	человек на горном велосипеде
🚵🏽‍♀	женщина на горном велосипеде
🚵🏽‍♂	мужчина на горном велосипеде
🚵🏾	человек на горном велосипеде
🚵🏾‍♀	женщина на горном велосипеде
🚵🏾‍♂	мужчина на горном велосипеде
🚵🏿	человек на горном велосипеде
🚵🏿‍♀	женщина на горном велосипеде
🚵🏿‍♂	мужчина на горном велосипеде
🚶	человек идет
🚶‍♀	женщина идет
🚶‍♀‍➡	женщина идет: , направленные вправо
🚶‍♂	мужчина идет
🚶‍♂‍➡	мужчина идет: , направленные вправо
🚶‍➡	человек идет: , направленные вправо
🚶🏻	человек идет
🚶🏻‍♀	женщина идет
🚶🏻‍♀‍➡	женщина идет , направленные вправо
🚶🏻‍♂	мужчина идет
🚶🏻‍♂‍➡	мужчина идет , направленные вправо
🚶🏻‍➡	человек идет , направленные вправо
🚶🏼	человек идет
🚶🏼‍♀	женщина идет
🚶🏼‍♀‍➡	женщина идет , направленные вправо
🚶🏼‍♂	мужчина идет
🚶🏼‍♂‍➡	мужчина идет , направленные вправо
🚶🏼‍➡	человек идет , направленные вправо
🚶🏽	человек идет
🚶🏽‍♀	женщина идет
🚶🏽‍♀‍➡	женщина идет , направленные вправо
🚶🏽‍♂	мужчина идет
🚶🏽‍♂‍➡	мужчина идет , направленные вправо
🚶🏽‍➡	человек идет , направленные вправо
🚶🏾	человек идет
🚶🏾‍♀	женщина идет
🚶🏾‍♀‍➡	женщина идет , направленные вправо
🚶🏾‍♂	мужчина идет
🚶🏾‍♂‍➡	мужчина идет , направленные вправо
🚶🏾‍➡	человек идет , направленные вправо
🚶🏿	человек идет
🚶🏿‍♀	женщина идет
🚶🏿‍♀‍➡	женщина идет , направленные вправо
🚶🏿‍♂	мужчина идет
🚶🏿‍♂‍➡	мужчина идет , направленные вправо
🚶🏿‍➡	человек идет , направленные вправо
🚷	переход запрещен
🚸	знак «дети»
🚹	мужской туалет
🚺	женский туалет
🚻	уборная
🚼	пеленальная
🚽	унитаз
🚾	туалет
🚿	душ
🛀	человек в ванне
🛀🏻	человек в ванне
🛀🏼	человек в ванне
🛀🏽	человек в ванне
🛀🏾	человек в ванне
🛀🏿	человек в ванне
🛁	ванна
🛂	паспортный контроль
🛃	таможня
🛄	получение багажа
🛅	забытый багаж
🛋	диван и торшер
🛌	человек в кровати
🛌🏻	человек в кровати
🛌🏼	человек в кровати
🛌🏽	человек в кровати
🛌🏾	человек в кровати
🛌🏿	человек в кровати
🛍	пакеты
🛎	гостиничный звонок
🛏	кровать
🛐	религия
🛑	знак «стоп»
🛒	тележка для покупок
🛕	индуистский храм
🛖	хижина
🛗	лифт
🛘	оползень
🛙	маяк
🛜	беспроводная сеть
🛝	детская горка
🛞	автомобильное колесо
🛟	спасательный круг
🛠	молот и гаечный ключ
🛡	щит
🛢	бочка
🛣	шоссе
🛤	железная дорога
🛥	моторная лодка
🛩	маленький самолет
🛫	взлет
🛬	посадка
🛰	спутник
🛳	пассажирский лайнер
🛴	самокат
🛵	скутер
🛶	каноэ
🛷	санки
🛸	летающая тарелка
🛹	скейтборд
🛺	авторикша
🛻	пикап
🛼	роликовые коньки
🟠	оранжевый круг
🟡	желтый круг
🟢	зеленый круг
🟣	фиолетовый круг
🟤	коричневый круг
🟥	красный квадрат
🟦	синий квадрат
🟧	оранжевый квадрат
🟨	желтый квадрат
🟩	зеленый квадрат
🟪	фиолетовый квадрат
🟫	коричневый квадрат
🟰	жирный знак равенства
🤌	щепоть
🤌🏻	щепоть
🤌🏼	щепоть
🤌🏽	щепоть
🤌🏾	щепоть
🤌🏿	щепоть
🤍	белое сердце
🤎	коричневое сердце
🤏	жест «мало»
🤏🏻	жест «мало»
🤏🏼	жест «мало»
🤏🏽	жест «мало»
🤏🏾	жест «мало»
🤏🏿	жест «мало»
🤐	рот на замке
🤑	деньги в глазах
🤒	с градусником во рту
🤓	очкарик
🤔	думает
🤕	с перевязанной головой
🤖	робот
🤗	обнимает
🤘	рокерский жест
🤘🏻	рокерский жест
🤘🏼	рокерский жест
🤘🏽	рокерский жест
🤘🏾	рокерский жест
🤘🏿	рокерский жест
🤙	жест «позвони мне»
🤙🏻	жест «позвони мне»
🤙🏼	жест «позвони мне»
🤙🏽	жест «позвони мне»
🤙🏾	жест «позвони мне»
🤙🏿	жест «позвони мне»
🤚	поднятая рука
🤚🏻	поднятая рука
🤚🏼	поднятая рука
🤚🏽	поднятая рука
🤚🏾	поднятая рука
🤚🏿	поднятая рука
🤛	кулак влево
🤛🏻	кулак влево
🤛🏼	кулак влево
🤛🏽	кулак влево
🤛🏾	кулак влево
🤛🏿	кулак влево
🤜	кулак вправо
🤜🏻	кулак вправо
🤜🏼	кулак вправо
🤜🏽	кулак вправо
🤜🏾	кулак вправо
🤜🏿	кулак вправо
🤝	рукопожатие
🤝🏻	рукопожатие
🤝🏼	рукопожатие
🤝🏽	рукопожатие
🤝🏾	рукопожатие
🤝🏿	рукопожатие
🤞	скрещенные пальцы
🤞🏻	скрещенные пальцы
🤞🏼	скрещенные пальцы
🤞🏽	скрещенные пальцы
🤞🏾	скрещенные пальцы
🤞🏿	скрещенные пальцы
🤟	я-тебя-люблю
🤟🏻	я-тебя-люблю
🤟🏼	я-тебя-люблю
🤟🏽	я-тебя-люблю
🤟🏾	я-тебя-люблю
🤟🏿	я-тебя-люблю
🤠	в ковбойской шляпе
🤡	клоун
🤢	тошнит
🤣	катается со смеху
🤤	пускает слюни
🤥	лжец
🤦	человек потерял дар речи
🤦‍♀	женщина потеряла дар речи
🤦‍♂	мужчина потерял дар речи
🤦🏻	человек потерял дар речи
🤦🏻‍♀	женщина потеряла дар речи
🤦🏻‍♂	мужчина потерял дар речи
🤦🏼	человек потерял дар речи
🤦🏼‍♀	женщина потеряла дар речи
🤦🏼‍♂	мужчина потерял дар речи
🤦🏽	человек потерял дар речи
🤦🏽‍♀	женщина потеряла дар речи
🤦🏽‍♂	мужчина потерял дар речи
🤦🏾	человек потерял дар речи
🤦🏾‍♀	женщина потеряла дар речи
🤦🏾‍♂	мужчина потерял дар речи
🤦🏿	человек потерял дар речи
🤦🏿‍♀	женщина потеряла дар речи
🤦🏿‍♂	мужчина потерял дар речи
🤧	чихает
🤨	не верит
🤩	звезды в глазах
🤪	сумасшедшее лицо
🤫	тс-с-с
🤬	цензура
🤭	прикрывает рот рукой
🤮	рвота
🤯	взрыв мозга
🤰	беременная женщина
🤰🏻	беременная женщина
🤰🏼	беременная женщина
🤰🏽	беременная женщина
🤰🏾	беременная женщина
🤰🏿	беременная женщина
🤱	кормление грудью
🤱🏻	кормление грудью
🤱🏼	кормление грудью
🤱🏽	кормление грудью
🤱🏾	кормление грудью
🤱🏿	кормление грудью
🤲	ладони лодочкой
🤲🏻	ладони лодочкой
🤲🏼	ладони лодочкой
🤲🏽	ладони лодочкой
🤲🏾	ладони лодочкой
🤲🏿	ладони лодочкой
🤳	селфи
🤳🏻	селфи
🤳🏼	селфи
🤳🏽	селфи
🤳🏾	селфи
🤳🏿	селфи
🤴	принц
🤴🏻	принц
🤴🏼	принц
🤴🏽	принц
🤴🏾	принц
🤴🏿	принц
🤵	жених
🤵‍♀	женщина в смокинге
🤵‍♂	мужчина в смокинге
🤵🏻	жених
🤵🏻‍♀	женщина в смокинге
🤵🏻‍♂	мужчина в смокинге
🤵🏼	жених
🤵🏼‍♀	женщина в смокинге
🤵🏼‍♂	мужчина в смокинге
🤵🏽	жених
🤵🏽‍♀	женщина в смокинге
🤵🏽‍♂	мужчина в смокинге
🤵🏾	жених
🤵🏾‍♀	женщина в смокинге
🤵🏾‍♂	мужчина в смокинге
🤵🏿	жених
🤵🏿‍♀	женщина в смокинге
🤵🏿‍♂	мужчина в смокинге
🤶	миссис Клаус
🤶🏻	миссис Клаус
🤶🏼	миссис Клаус
🤶🏽	миссис Клаус
🤶🏾	миссис Клаус
🤶🏿	миссис Клаус
🤷	человек пожимает плечами
🤷‍♀	женщина пожимает плечами
🤷‍♂	мужчина пожимает плечами
🤷🏻	человек пожимает плечами
🤷🏻‍♀	женщина пожимает плечами
🤷🏻‍♂	мужчина пожимает плечами
🤷🏼	человек пожимает плечами
🤷🏼‍♀	женщина пожимает плечами
🤷🏼‍♂	мужчина пожимает плечами
🤷🏽	человек пожимает плечами
🤷🏽‍♀	женщина пожимает плечами
🤷🏽‍♂	мужчина пожимает плечами
🤷🏾	человек пожимает плечами
🤷🏾‍♀	женщина пожимает плечами
🤷🏾‍♂	мужчина пожимает плечами
🤷🏿	человек пожимает плечами
🤷🏿‍♀	женщина пожимает плечами
🤷🏿‍♂	мужчина пожимает плечами
🤸	акробатический трюк
🤸‍♀	женщина-акробат
🤸‍♂	акробат
🤸🏻	акробатический трюк
🤸🏻‍♀	женщина-акробат
🤸🏻‍♂	акробат
🤸🏼	акробатический трюк
🤸🏼‍♀	женщина-акробат
🤸🏼‍♂	акробат
🤸🏽	акробатический трюк
🤸🏽‍♀	женщина-акробат
🤸🏽‍♂	акробат
🤸🏾	акробатический трюк
🤸🏾‍♀	женщина-акробат
🤸🏾‍♂	акробат
🤸🏿	акробатический трюк
🤸🏿‍♀	женщина-акробат
🤸🏿‍♂	акробат
🤹	жонглер
🤹‍♀	женщина-жонглер
🤹‍♂	мужчина-жонглер
🤹🏻	жонглер
🤹🏻‍♀	женщина-жонглер
🤹🏻‍♂	мужчина-жонглер
🤹🏼	жонглер
🤹🏼‍♀	женщина-жонглер
🤹🏼‍♂	мужчина-жонглер
🤹🏽	жонглер
🤹🏽‍♀	женщина-жонглер
🤹🏽‍♂	мужчина-жонглер
🤹🏾	жонглер
🤹🏾‍♀	женщина-жонглер
🤹🏾‍♂	мужчина-жонглер
🤹🏿	жонглер
🤹🏿‍♀	женщина-жонглер
🤹🏿‍♂	мужчина-жонглер
🤺	фехтовальщик
🤼	борцы
🤼‍♀	женщины-борцы
🤼‍♂	мужчины-борцы
🤼🏻	борцы
🤼🏻‍♀	женщины-борцы
🤼🏻‍♂	мужчины-борцы
🤼🏼	борцы
🤼🏼‍♀	женщины-борцы
🤼🏼‍♂	мужчины-борцы
🤼🏽	борцы
🤼🏽‍♀	женщины-борцы
🤼🏽‍♂	мужчины-борцы
🤼🏾	борцы
🤼🏾‍♀	женщины-борцы
🤼🏾‍♂	мужчины-борцы
🤼🏿	борцы
🤼🏿‍♀	женщины-борцы
🤼🏿‍♂	мужчины-борцы
🤽	водное поло
🤽‍♀	женщина играет в водное поло
🤽‍♂	мужчина играет в водное поло
🤽🏻	водное поло
🤽🏻‍♀	женщина играет в водное поло
🤽🏻‍♂	мужчина играет в водное поло
🤽🏼	водное поло
🤽🏼‍♀	женщина играет в водное поло
🤽🏼‍♂	мужчина играет в водное поло
🤽🏽	водное поло
🤽🏽‍♀	женщина играет в водное поло
🤽🏽‍♂	мужчина играет в водное поло
🤽🏾	водное поло
🤽🏾‍♀	женщина играет в водное поло
🤽🏾‍♂	мужчина играет в водное поло
🤽🏿	водное поло
🤽🏿‍♀	женщина играет в водное поло
🤽🏿‍♂	мужчина играет в водное поло
🤾	гандбол
🤾‍♀	гандболистка
🤾‍♂	гандболист
🤾🏻	гандбол
🤾🏻‍♀	гандболистка
🤾🏻‍♂	гандболист
🤾🏼	гандбол
🤾🏼‍♀	гандболистка
🤾🏼‍♂	гандболист
🤾🏽	гандбол
🤾🏽‍♀	гандболистка
🤾🏽‍♂	гандболист
🤾🏾	гандбол
🤾🏾‍♀	гандболистка
🤾🏾‍♂	гандболист
🤾🏿	гандбол
🤾🏿‍♀	гандболистка
🤾🏿‍♂	гандболист
🤿	маска с трубкой
🥀	увядший цветок
🥁	барабан
🥂	чокающиеся бокалы
🥃	стакан с виски
🥄	ложка
🥅	спортивные ворота
🥇	золотая медаль
🥈	серебряная медаль
🥉	бронзовая медаль
🥊	боксерская перчатка
🥋	спортивное кимоно
🥌	керлинг
🥍	лакросс
🥎	софтбол
🥏	летающий диск
🥐	круассан
🥑	авокадо
🥒	огурец
🥓	бекон
🥔	картофель
🥕	морковь
🥖	багет
🥗	овощной салат
🥘	рагу в сковороде
🥙	шаурма
🥚	яйцо
🥛	стакан молока
🥜	арахис
🥝	киви
🥞	блины
🥟	вареник
🥠	печенье с предсказанием
🥡	коробка для еды на вынос
🥢	палочки для еды
🥣	миска с ложкой
🥤	стакан с соломинкой
🥥	кокос
🥦	брокколи
🥧	пирог
🥨	крендель
🥩	кусок мяса
🥪	сэндвич
🥫	консервы
🥬	зеленый салат
🥭	манго
🥮	лунный пирог
🥯	бублик
🥰	улыбающееся лицо с сердечками
🥱	зевает
🥲	улыбающееся лицо со слезой
🥳	на вечеринке
🥴	чувствует головокружение
🥵	жар
🥶	мерзнет
🥷	ниндзя
🥷🏻	ниндзя
🥷🏼	ниндзя
🥷🏽	ниндзя
🥷🏾	ниндзя
🥷🏿	ниндзя
🥸	маскировка
🥹	еле сдерживает слезы
🥺	умоляет
🥻	сари
🥼	лабораторный халат
🥽	защитные очки
🥾	треккинговый ботинок
🥿	балетки
🦀	краб
🦁	морда льва
🦂	скорпион
🦃	индейка
🦄	голова единорога
🦅	орел
🦆	утка
🦇	летучая мышь
🦈	акула
🦉	сова
🦊	морда лисицы
🦋	бабочка
🦌	олень
🦍	горилла
🦎	ящерица
🦏	носорог
🦐	креветка
🦑	кальмар
🦒	жираф
🦓	зебра
🦔	еж
🦕	зауропод
🦖	Ти-Рекс
🦗	сверчок
🦘	кенгуру
🦙	лама
🦚	павлин
🦛	гиппопотам
🦜	попугай
🦝	морда енота
🦞	омар
🦟	комар
🦠	микроб
🦡	барсук
🦢	лебедь
🦣	мамонт
🦤	дронт
🦥	ленивец
🦦	выдра
🦧	орангутан
🦨	скунс
🦩	фламинго
🦪	устрица
🦫	бобр
🦬	бизон
🦭	тюлень
🦮	собака-поводырь
🦯	белая трость
🦰	рыжие волосы
🦱	кудрявые волосы
🦲	без волос
🦳	седые волосы
🦴	кость
🦵	нога
🦵🏻	нога
🦵🏼	нога
🦵🏽	нога
🦵🏾	нога
🦵🏿	нога
🦶	щиколотка
🦶🏻	щиколотка
🦶🏼	щиколотка
🦶🏽	щиколотка
🦶🏾	щиколотка
🦶🏿	щиколотка
🦷	зуб
🦸	супергерой
🦸‍♀	женщина-супергерой
🦸‍♂	мужчина-супергерой
🦸🏻	супергерой
🦸🏻‍♀	женщина-супергерой
🦸🏻‍♂	мужчина-супергерой
🦸🏼	супергерой
🦸🏼‍♀	женщина-супергерой
🦸🏼‍♂	мужчина-супергерой
🦸🏽	супергерой
🦸🏽‍♀	женщина-супергерой
🦸🏽‍♂	мужчина-супергерой
🦸🏾	супергерой
🦸🏾‍♀	женщина-супергерой
🦸🏾‍♂	мужчина-супергерой
🦸🏿	супергерой
🦸🏿‍♀	женщина-супергерой
🦸🏿‍♂	мужчина-супергерой
🦹	суперзлодей
🦹‍♀	женщина-суперзлодей
🦹‍♂	мужчина-суперзлодей
🦹🏻	суперзлодей
🦹🏻‍♀	женщина-суперзлодей
🦹🏻‍♂	мужчина-суперзлодей
🦹🏼	суперзлодей
🦹🏼‍♀	женщина-суперзлодей
🦹🏼‍♂	мужчина-суперзлодей
🦹🏽	суперзлодей
🦹🏽‍♀	женщина-суперзлодей
🦹🏽‍♂	мужчина-суперзлодей
🦹🏾	суперзлодей
🦹🏾‍♀	женщина-суперзлодей
🦹🏾‍♂	мужчина-суперзлодей
🦹🏿	суперзлодей
🦹🏿‍♀	женщина-суперзлодей
🦹🏿‍♂	мужчина-суперзлодей
🦺	спасательный жилет
🦻	ухо со слуховым аппаратом
🦻🏻	ухо со слуховым аппаратом
🦻🏼	ухо со слуховым аппаратом
🦻🏽	ухо со слуховым аппаратом
🦻🏾	ухо со слуховым аппаратом
🦻🏿	ухо со слуховым аппаратом
🦼	кресло-коляска с мотором
🦽	кресло-коляска с ручным приводом
🦾	механическая рука
🦿	механическая нога
🧀	сыр
🧁	капкейк
🧂	солонка
🧃	пакетик сока
🧄	чеснок
🧅	лук
🧆	фалафель
🧇	вафля
🧈	масло
🧉	мате
🧊	кубик льда
🧋	чай с шариками
🧌	тролль
🧍	человек стоит
🧍‍♀	женщина стоит
🧍‍♂	мужчина стоит
🧍🏻	человек стоит
🧍🏻‍♀	женщина стоит
🧍🏻‍♂	мужчина стоит
🧍🏼	человек стоит
🧍🏼‍♀	женщина стоит
🧍🏼‍♂	мужчина стоит
🧍🏽	человек стоит
🧍🏽‍♀	женщина стоит
🧍🏽‍♂	мужчина стоит
🧍🏾	человек стоит
🧍🏾‍♀	женщина стоит
🧍🏾‍♂	мужчина стоит
🧍🏿	человек стоит
🧍🏿‍♀	женщина стоит
🧍🏿‍♂	мужчина стоит
🧎	человек на коленях
🧎‍♀	женщина на коленях
🧎‍♀‍➡	женщина на коленях: , направленные вправо
🧎‍♂	мужчина на коленях
🧎‍♂‍➡	мужчина на коленях: , направленные вправо
🧎‍➡	человек на коленях: , направленные вправо
🧎🏻	человек на коленях
🧎🏻‍♀	женщина на коленях
🧎🏻‍♀‍➡	женщина на коленях , направленные вправо
🧎🏻‍♂	мужчина на коленях
🧎🏻‍♂‍➡	мужчина на коленях , направленные вправо
🧎🏻‍➡	человек на коленях , направленные вправо
🧎🏼	человек на коленях
🧎🏼‍♀	женщина на коленях
🧎🏼‍♀‍➡	женщина на коленях , направленные вправо
🧎🏼‍♂	мужчина на коленях
🧎🏼‍♂‍➡	мужчина на коленях , направленные вправо
🧎🏼‍➡	человек на коленях , направленные вправо
🧎🏽	человек на коленях
🧎🏽‍♀	женщина на коленях
🧎🏽‍♀‍➡	женщина на коленях , направленные вправо
🧎🏽‍♂	мужчина на коленях
🧎🏽‍♂‍➡	мужчина на коленях , направленные вправо
🧎🏽‍➡	человек на коленях , направленные вправо
🧎🏾	человек на коленях
🧎🏾‍♀	женщина на коленях
🧎🏾‍♀‍➡	женщина на коленях , направленные вправо
🧎🏾‍♂	мужчина на коленях
🧎🏾‍♂‍➡	мужчина на коленях , направленные вправо
🧎🏾‍➡	человек на коленях , направленные вправо
🧎🏿	человек на коленях
🧎🏿‍♀	женщина на коленях
🧎🏿‍♀‍➡	женщина на коленях , направленные вправо
🧎🏿‍♂	мужчина на коленях
🧎🏿‍♂‍➡	мужчина на коленях , направленные вправо
🧎🏿‍➡	человек на коленях , направленные вправо
🧏	глухой человек
🧏‍♀	глухая женщина
🧏‍♂	глухой мужчина
🧏🏻	глухой человек
🧏🏻‍♀	глухая женщина
🧏🏻‍♂	глухой мужчина
🧏🏼	глухой человек
🧏🏼‍♀	глухая женщина
🧏🏼‍♂	глухой мужчина
🧏🏽	глухой человек
🧏🏽‍♀	глухая женщина
🧏🏽‍♂	глухой мужчина
🧏🏾	глухой человек
🧏🏾‍♀	глухая женщина
🧏🏾‍♂	глухой мужчина
🧏🏿	глухой человек
🧏🏿‍♀	глухая женщина
🧏🏿‍♂	глухой мужчина
🧐	с моноклем
🧑	взрослый
🧑‍⚕	медицинский работник
🧑‍⚖	судья
🧑‍✈	пилот
🧑‍🌾	фермер
🧑‍🍳	повар
🧑‍🍼	кормящий человек
🧑‍🎄	Санта
🧑‍🎓	учащийся
🧑‍🎤	певец
🧑‍🎨	художник
🧑‍🏫	педагог
🧑‍🏭	рабочий
🧑‍💻	инженер
🧑‍💼	офисный работник
🧑‍🔧	механик
🧑‍🔬	ученый
🧑‍🚀	космонавт
🧑‍🚒	пожарный
🧑‍🤝‍🧑	люди, держащиеся за руки
🧑‍🦯	человек с белой тростью
🧑‍🦯‍➡	человек с белой тростью: , направленные вправо
🧑‍🦰	взрослый: рыжие волосы
🧑‍🦱	взрослый: кудрявые волосы
🧑‍🦲	взрослый: без волос
🧑‍🦳	взрослый: седые волосы
🧑‍🦼	человек в кресле-коляске с мотором
🧑‍🦼‍➡	человек в кресле-коляске с мотором: , направленные вправо
🧑‍🦽	человек в кресле-коляске с ручным приводом
🧑‍🦽‍➡	человек в кресле-коляске с ручным приводом: , направленные вправо
🧑‍🧑‍🧒	семья: двое взрослых и ребенок
🧑‍🧑‍🧒‍🧒	семья: двое взрослых и двое детей
🧑‍🧒	семья: взрослый и ребенок
🧑‍🧒‍🧒	семья: взрослый и двое детей
🧑‍🩰	артист балета
🧑🏻	взрослый
🧑🏻‍⚕	медицинский работник
🧑🏻‍⚖	судья
🧑🏻‍✈	пилот
🧑🏻‍❤‍💋‍🧑🏼	поцелуй: взрослый взрослый
🧑🏻‍❤‍💋‍🧑🏽	поцелуй: взрослый взрослый
🧑🏻‍❤‍💋‍🧑🏾	поцелуй: взрослый взрослый
🧑🏻‍❤‍💋‍🧑🏿	поцелуй: взрослый взрослый
🧑🏻‍❤‍🧑🏼	влюбленная пара: взрослый взрослый
🧑🏻‍❤‍🧑🏽	влюбленная пара: взрослый взрослый
🧑🏻‍❤‍🧑🏾	влюбленная пара: взрослый взрослый
🧑🏻‍❤‍🧑🏿	влюбленная пара: взрослый взрослый
🧑🏻‍🌾	фермер
🧑🏻‍🍳	повар
🧑🏻‍🍼	кормящий человек
🧑🏻‍🎄	Санта
🧑🏻‍🎓	учащийся
🧑🏻‍🎤	певец
🧑🏻‍🎨	художник
🧑🏻‍🏫	педагог
🧑🏻‍🏭	рабочий
🧑🏻‍🐰‍🧑🏼	люди с ушами кролика
🧑🏻‍🐰‍🧑🏽	люди с ушами кролика
🧑🏻‍🐰‍🧑🏾	люди с ушами кролика
🧑🏻‍🐰‍🧑🏿	люди с ушами кролика
🧑🏻‍💻	инженер
🧑🏻‍💼	офисный работник
🧑🏻‍🔧	механик
🧑🏻‍🔬	ученый
🧑🏻‍🚀	космонавт
🧑🏻‍🚒	пожарный
🧑🏻‍🤝‍🧑🏻	люди, держащиеся за руки
🧑🏻‍🤝‍🧑🏼	люди, держащиеся за руки
🧑🏻‍🤝‍🧑🏽	люди, держащиеся за руки
🧑🏻‍🤝‍🧑🏾	люди, держащиеся за руки
🧑🏻‍🤝‍🧑🏿	люди, держащиеся за руки
🧑🏻‍🦯	человек с белой тростью
🧑🏻‍🦯‍➡	человек с белой тростью , направленные вправо
🧑🏻‍🦰	взрослый рыжие волосы
🧑🏻‍🦱	взрослый кудрявые волосы
🧑🏻‍🦲	взрослый без волос
🧑🏻‍🦳	взрослый седые волосы
🧑🏻‍🦼	человек в кресле-коляске с мотором
🧑🏻‍🦼‍➡	человек в кресле-коляске с мотором , направленные вправо
🧑🏻‍🦽	человек в кресле-коляске с ручным приводом
🧑🏻‍🦽‍➡	человек в кресле-коляске с ручным приводом , направленные вправо
🧑🏻‍🩰	артист балета
🧑🏻‍🫯‍🧑🏼	борцы
🧑🏻‍🫯‍🧑🏽	борцы
🧑🏻‍🫯‍🧑🏾	борцы
🧑🏻‍🫯‍🧑🏿	борцы
🧑🏼	взрослый
🧑🏼‍⚕	медицинский работник
🧑🏼‍⚖	судья
🧑🏼‍✈	пилот
🧑🏼‍❤‍💋‍🧑🏻	поцелуй: взрослый взрослый
🧑🏼‍❤‍💋‍🧑🏽	поцелуй: взрослый взрослый
🧑🏼‍❤‍💋‍🧑🏾	поцелуй: взрослый взрослый
🧑🏼‍❤‍💋‍🧑🏿	поцелуй: взрослый взрослый
🧑🏼‍❤‍🧑🏻	влюбленная пара: взрослый взрослый
🧑🏼‍❤‍🧑🏽	влюбленная пара: взрослый взрослый
🧑🏼‍❤‍🧑🏾	влюбленная пара: взрослый взрослый
🧑🏼‍❤‍🧑🏿	влюбленная пара: взрослый взрослый
🧑🏼‍🌾	фермер
🧑🏼‍🍳	повар
🧑🏼‍🍼	кормящий человек
🧑🏼‍🎄	Санта
🧑🏼‍🎓	учащийся
🧑🏼‍🎤	певец
🧑🏼‍🎨	художник
🧑🏼‍🏫	педагог
🧑🏼‍🏭	рабочий
🧑🏼‍🐰‍🧑🏻	люди с ушами кролика
🧑🏼‍🐰‍🧑🏽	люди с ушами кролика
🧑🏼‍🐰‍🧑🏾	люди с ушами кролика
🧑🏼‍🐰‍🧑🏿	люди с ушами кролика
🧑🏼‍💻	инженер
🧑🏼‍💼	офисный работник
🧑🏼‍🔧	механик
🧑🏼‍🔬	ученый
🧑🏼‍🚀	космонавт
🧑🏼‍🚒	пожарный
🧑🏼‍🤝‍🧑🏻	люди, держащиеся за руки
🧑🏼‍🤝‍🧑🏼	люди, держащиеся за руки
🧑🏼‍🤝‍🧑🏽	люди, держащиеся за руки
🧑🏼‍🤝‍🧑🏾	люди, держащиеся за руки
🧑🏼‍🤝‍🧑🏿	люди, держащиеся за руки
🧑🏼‍🦯	человек с белой тростью
🧑🏼‍🦯‍➡	человек с белой тростью , направленные вправо
🧑🏼‍🦰	взрослый рыжие волосы
🧑🏼‍🦱	взрослый кудрявые волосы
🧑🏼‍🦲	взрослый без волос
🧑🏼‍🦳	взрослый седые волосы
🧑🏼‍🦼	человек в кресле-коляске с мотором
🧑🏼‍🦼‍➡	человек в кресле-коляске с мотором , направленные вправо
🧑🏼‍🦽	человек в кресле-коляске с ручным приводом
🧑🏼‍🦽‍➡	человек в кресле-коляске с ручным приводом , направленные вправо
🧑🏼‍🩰	артист балета
🧑🏼‍🫯‍🧑🏻	борцы
🧑🏼‍🫯‍🧑🏽	борцы
🧑🏼‍🫯‍🧑🏾	борцы
🧑🏼‍🫯‍🧑🏿	борцы
🧑🏽	взрослый
🧑🏽‍⚕	медицинский работник
🧑🏽‍⚖	судья
🧑🏽‍✈	пилот
🧑🏽‍❤‍💋‍🧑🏻	поцелуй: взрослый взрослый
🧑🏽‍❤‍💋‍🧑🏼	поцелуй: взрослый взрослый
